"","Binaria","Ordinal","rpb","pvalue","Bin_0","Bin_1","Missing"
"298","Analgésicos","BPI - Habilidade para apreciar a vida","0.0278802709117306","0.811038738065719","34","107","14"
"299","Analgésicos","Oswestry1_v1","0.266119543605869","0.00326202909217007","64","145","23"
"300","Analgésicos","Oswestry2_v1","0.288394049361631","0.00140278482171394","64","145","23"
"301","Analgésicos","Oswestry3_v1","0.177298732758394","0.0513474705825804","64","145","23"
"302","Analgésicos","Oswestry4_v1","0.246752119147835","0.00645463104353462","64","145","23"
"303","Analgésicos","Oswestry5_v1","0.172045753322756","0.0587148844490484","64","145","23"
"304","Analgésicos","Oswestry6_v1","0.147448805126296","0.105619500941783","64","145","23"
"305","Analgésicos","Oswestry7_v1","0.227843635664423","0.0120163152293236","64","145","23"
"306","Analgésicos","Oswestry8_v1","0.221760636316213","0.0145409405144878","64","145","23"
"307","Analgésicos","Oswestry9_v1","0.235803667036975","0.00929954218061518","64","145","23"
"308","Analgésicos","Oswestry10_v1","0.22565465404429","0.0128764844858289","64","145","23"
"309","Analgésicos","Somatoria_Owestry","0.237874033192216","0.00868883877756011","64","145","23"
"310","Analgésicos","Ord_RMDQ","0.306823776997326","0.013828788172203","29","92","14"
"311","Analgésicos","SF12_M1_1_v1","0.374165665707946","2.91147447034394e-05","64","145","23"
"312","Analgésicos","SF12_M1_2_v1","-0.381461120506979","1.99499760840007e-05","64","145","23"
"313","Analgésicos","SF12_M1_3_v1","-0.334920923800102","0.000194707683291886","64","145","23"
"314","Analgésicos","SF12_M1_4_v1","-0.373420949376006","3.02467026785951e-05","64","145","23"
"315","Analgésicos","SF12_M1_5_v1","-0.346032744817655","0.000116263336861781","64","145","23"
"316","Analgésicos","SF12_M1_6_v1","-0.421326704908232","2.1905517037865e-06","64","145","23"
"317","Analgésicos","SF12_M1_7_v1","-0.41801990922217","2.65603699503683e-06","64","145","23"
"318","Analgésicos","SF12_M1_8_v1","0.307779665322143","0.000638396811464428","64","145","23"
"319","Analgésicos","SF12_M1_9_v1","-0.234904408250401","0.00957643732848435","64","145","23"
"320","Analgésicos","SF12_M1_10_v1","-0.224821902100917","0.0132176504829873","64","145","23"
"321","Analgésicos","SF12_M1_11_v1","-0.30945281271617","0.000595060371009101","64","145","23"
"322","Analgésicos","SF12_M1_12_v1","-0.31853030850341","0.000403699644797949","64","145","23"
"323","OutraDoenca","Há quanto tempo em São Paulo se de outro local","0.731385749502556","0.00220984252422541","12","13","0"
"324","OutraDoenca","Quantidade de cirurgias na coluna","0.0527249449607792","0.645547510211362","78","48","20"
"325","OutraDoenca","Trabalho_Cansativo","-0.225788598303751","0.0395754732567885","83","52","4"
"326","OutraDoenca","Licenca_Tempo","0.304352302063207","0.654342597119442","4","2","0"
"327","OutraDoenca","Tempo com a dor nas costas","0.245061880535823","0.0237273636545664","85","53","4"
"328","OutraDoenca","Tempo com dor que irradia p/ as pernas","0.172542120125097","0.11380906915118","86","52","3"
"329","OutraDoenca","Andar_velocidade","-0.201339845592207","0.0677301031244755","82","52","1"
"330","OutraDoenca","Dor_costas_VAS","0.156734085512486","0.107153442805998","105","67","9"
"331","OutraDoenca","Intensidade da dor nas pernas","0.108337943930224","0.240200869246393","120","73","9"
"332","OutraDoenca","IDADE","0.438239654571509","1.51376045372405e-06","119","69","14"
"333","OutraDoenca","BPI_3_v1","0.18405456221906","0.0385843393242309","126","79","31"
"334","OutraDoenca","BPI_4_v1","0.122482616416051","0.169899029031875","126","79","31"
"335","OutraDoenca","BPI_5_v1","0.20709527094395","0.0197610935057642","126","79","31"
"336","OutraDoenca","Intensidade da dor no momento","0.176089751466542","0.120828979326183","78","49","4"
"337","OutraDoenca","BPI_8_v1","-0.0195342565401313","0.854086385936828","87","58","15"
"338","OutraDoenca","BPI - Atividde geral","0.110308577517898","0.308214372861504","83","56","16"
"339","OutraDoenca","BPI - Humor","0.0777235321556583","0.473199345682109","83","56","16"
"340","OutraDoenca","BPI - Habilidade de caminhar","0.250776574089406","0.0195280157743874","83","56","16"
"341","OutraDoenca","BPI - Trabalho","0.108682612324866","0.315426780017959","83","56","16"
"342","OutraDoenca","BPI - Relacionamento com outras pessoas","0.0668206040537981","0.537556558327399","83","56","16"
"343","OutraDoenca","BPI - Sono","0.1393557257508","0.197479330324525","83","56","16"
"344","OutraDoenca","BPI - Habilidade para apreciar a vida","0.0475395900929024","0.661047555366447","83","56","16"
"345","OutraDoenca","Oswestry1_v1","0.131422542610903","0.145519089046241","125","76","31"
"346","OutraDoenca","Oswestry2_v1","0.180631418072453","0.0449272800016687","125","76","31"
"347","OutraDoenca","Oswestry3_v1","0.0785629876028722","0.385057526537189","125","76","31"
"348","OutraDoenca","Oswestry4_v1","0.112229995097448","0.214207222434325","125","76","31"
"349","OutraDoenca","Oswestry5_v1","0.0436946361530056","0.629249430646096","125","76","31"
"350","OutraDoenca","Oswestry6_v1","0.0558513652955434","0.53709052509439","125","76","31"
"351","OutraDoenca","Oswestry7_v1","0.0880484785606478","0.330192030073436","125","76","31"
"352","OutraDoenca","Oswestry8_v1","0.0712972280243843","0.43060855137997","125","76","31"
"353","OutraDoenca","Oswestry9_v1","0.107673847657254","0.233468835397207","125","76","31"
"354","OutraDoenca","Oswestry10_v1","0.0811167533698296","0.369768547955248","125","76","31"
"355","OutraDoenca","Somatoria_Owestry","0.10285265814997","0.255144272959587","125","76","31"
"356","OutraDoenca","Ord_RMDQ","0.131904826287028","0.2550656160817","68","52","15"
"357","OutraDoenca","SF12_M1_1_v1","0.135149316540114","0.134380645234808","125","76","31"
"358","OutraDoenca","SF12_M1_2_v1","-0.171499894227219","0.0570402636871641","125","76","31"
"359","OutraDoenca","SF12_M1_3_v1","-0.143085486562236","0.112852571584097","125","76","31"
"360","OutraDoenca","SF12_M1_4_v1","-0.104804083008474","0.246209309130071","125","76","31"
"361","OutraDoenca","SF12_M1_5_v1","-0.163910324691156","0.0690542717071283","125","76","31"
"362","OutraDoenca","SF12_M1_6_v1","-0.147722371280177","0.101583602446375","125","76","31"
"363","OutraDoenca","SF12_M1_7_v1","-0.141614775307389","0.116624129229748","125","76","31"
"364","OutraDoenca","SF12_M1_8_v1","0.158191537987879","0.0794083621731035","125","76","31"
"365","OutraDoenca","SF12_M1_9_v1","-0.1482245680277","0.10041848200766","125","76","31"
"366","OutraDoenca","SF12_M1_10_v1","-0.0888204598826699","0.325959368742619","125","76","31"
"367","OutraDoenca","SF12_M1_11_v1","-0.16394464454546","0.0689956294123754","125","76","31"
"368","OutraDoenca","SF12_M1_12_v1","-0.123485929863471","0.171558388337194","125","76","31"
"369","Dor nas costas","Há quanto tempo em São Paulo se de outro local","-0.200248787630074","0.531692988510208","4","20","1"
"370","Dor nas costas","Quantidade de cirurgias na coluna","0.351023058460838","0.00140435112184642","55","74","17"
"371","Dor nas costas","Trabalho_Cansativo","-0.026869827188509","0.818641629543743","36","98","5"
"372","Dor nas costas","Licenca_Tempo",NA,NA,"0","6","0"
"373","Dor nas costas","Tempo com a dor nas costas","0.6942251806513","9.87601917593397e-11","37","100","5"
"374","Dor nas costas","Tempo com dor que irradia p/ as pernas","0.218653474049053","0.0584380279767876","37","98","6"
"375","Dor nas costas","Andar_velocidade","-0.39518327789799","0.000495052226768278","39","93","3"
"376","Dor nas costas","Dor_costas_VAS","0.9999","2.95815319671983e-48","69","112","0"
"377","Dor nas costas","Intensidade da dor nas pernas","0.403336428136101","4.64847623305776e-06","77","124","1"
"378","Dor nas costas","IDADE","0.0848597948645596","0.36645000031432","76","107","19"
"379","Dor nas costas","BPI_3_v1","0.437429401220202","4.10404229686049e-07","79","128","29"
"380","Dor nas costas","BPI_4_v1","0.382860131968008","1.08770281658512e-05","79","128","29"
"381","Dor nas costas","BPI_5_v1","0.415632730487017","1.61430859484926e-06","79","128","29"
"382","Dor nas costas","Intensidade da dor no momento","0.980412947800817","5.59890763225349e-23","36","91","4"
"383","Dor nas costas","BPI_8_v1","-0.202747746771368","0.0714337520193756","38","107","15"
"384","Dor nas costas","BPI - Atividde geral","0.0238055767827539","0.833323713963783","41","98","16"
"385","Dor nas costas","BPI - Humor","-0.00880696190208397","0.937949062579582","41","98","16"
"386","Dor nas costas","BPI - Habilidade de caminhar","-0.0975760263436387","0.387764240819881","41","98","16"
"387","Dor nas costas","BPI - Trabalho","0.120050519974788","0.28761998420159","41","98","16"
"388","Dor nas costas","BPI - Relacionamento com outras pessoas","-0.0836306042953777","0.459315507991107","41","98","16"
"389","Dor nas costas","BPI - Sono","-0.0683936393658935","0.545209196629728","41","98","16"
"390","Dor nas costas","BPI - Habilidade para apreciar a vida","-0.0660055971732233","0.559351526678608","41","98","16"
"391","Dor nas costas","Oswestry1_v1","0.298485939955598","0.000808024532963676","76","126","30"
"392","Dor nas costas","Oswestry2_v1","0.29994874741216","0.00076011832247663","76","126","30"
"393","Dor nas costas","Oswestry3_v1","0.214569497705962","0.0167675698132687","76","126","30"
"394","Dor nas costas","Oswestry4_v1","0.267418272007985","0.002763343135375","76","126","30"
"395","Dor nas costas","Oswestry5_v1","0.198282208123917","0.0272525097680687","76","126","30"
"396","Dor nas costas","Oswestry6_v1","0.219602519747768","0.0143369187389967","76","126","30"
"397","Dor nas costas","Oswestry7_v1","0.248791571965719","0.00543278302484067","76","126","30"
"398","Dor nas costas","Oswestry8_v1","0.21170091898799","0.0183076711854943","76","126","30"
"399","Dor nas costas","Oswestry9_v1","0.258040524642542","0.00390559602758833","76","126","30"
"400","Dor nas costas","Oswestry10_v1","0.205416650598464","0.0221167027459703","76","126","30"
"401","Dor nas costas","Somatoria_Owestry","0.260412112044652","0.00358228267512483","76","126","30"
"402","Dor nas costas","Ord_RMDQ","0.17798510474475","0.144461378202145","35","84","16"
"403","Dor nas costas","SF12_M1_1_v1","0.205208793837883","0.0222535875377312","76","126","30"
"404","Dor nas costas","SF12_M1_2_v1","-0.335708944455789","0.000155427778142115","76","126","30"
"405","Dor nas costas","SF12_M1_3_v1","-0.256488728323266","0.00413115042864512","76","126","30"
"406","Dor nas costas","SF12_M1_4_v1","-0.278820552149209","0.00178638497413413","76","126","30"
"407","Dor nas costas","SF12_M1_5_v1","-0.315819522079328","0.000384252609351167","76","126","30"
"408","Dor nas costas","SF12_M1_6_v1","-0.251295158997682","0.00497388159072548","76","126","30"
"409","Dor nas costas","SF12_M1_7_v1","-0.265983962275044","0.0029156758813984","76","126","30"
"410","Dor nas costas","SF12_M1_8_v1","0.350686575879759","7.56995820182395e-05","76","126","30"
"411","Dor nas costas","SF12_M1_9_v1","-0.340319027680549","0.000124992356473823","76","126","30"
"412","Dor nas costas","SF12_M1_10_v1","-0.321130448096409","0.000303425497637898","76","126","30"
"413","Dor nas costas","SF12_M1_11_v1","-0.347590554081354","8.80749530424324e-05","76","126","30"
"414","Dor nas costas","SF12_M1_12_v1","-0.320996999585607","0.00030524635253395","76","126","30"
"415","Dor nas pernas","Há quanto tempo em São Paulo se de outro local","0.708316064797026","0.00574330691663146","16","8","1"
"416","Dor nas pernas","Quantidade de cirurgias na coluna","0.519767457414949","1.02870712673533e-05","93","32","21"
"417","Dor nas pernas","Trabalho_Cansativo","-0.0640017099713312","0.562797853400358","78","55","6"
"418","Dor nas pernas","Licenca_Tempo","0.0297203112961452","0.964436601015723","3","3","0"
"419","Dor nas pernas","Tempo com a dor nas costas","0.313033674860769","0.0037775032459609","79","56","7"
"420","Dor nas pernas","Tempo com dor que irradia p/ as pernas","0.78301751266349","1.0155382984486e-15","78","57","6"
"421","Dor nas pernas","Andar_velocidade","-0.47157495818379","1.11449228507307e-05","76","55","4"
"422","Dor nas pernas","Dor_costas_VAS","0.486730369929579","1.9037405433355e-07","117","62","2"
"423","Dor nas pernas","Intensidade da dor nas pernas","0.9999","3.3984042461885e-87","138","63","1"
"424","Dor nas pernas","IDADE","0.183735789277549","0.0545458324783911","120","63","19"
"425","Dor nas pernas","BPI_3_v1","0.375917997010811","2.95415716375152e-05","139","65","32"
"426","Dor nas pernas","BPI_4_v1","0.414752346540182","3.6383582233239e-06","139","65","32"
"427","Dor nas pernas","BPI_5_v1","0.418344462422452","2.96265714825371e-06","139","65","32"
"428","Dor nas pernas","Intensidade da dor no momento","0.46120768173004","2.30815570899815e-05","72","55","4"
"429","Dor nas pernas","BPI_8_v1","-0.224914455256748","0.0333190624386204","86","58","16"
"430","Dor nas pernas","BPI - Atividde geral","0.170477052720771","0.116053899684103","83","55","17"
"431","Dor nas pernas","BPI - Humor","0.188501414841002","0.081948247730224","83","55","17"
"432","Dor nas pernas","BPI - Habilidade de caminhar","0.0770296123522386","0.479236729564689","83","55","17"
"433","Dor nas pernas","BPI - Trabalho","0.207485426606975","0.0552427274628246","83","55","17"
"434","Dor nas pernas","BPI - Relacionamento com outras pessoas","0.207672114251021","0.0550209552614032","83","55","17"
"435","Dor nas pernas","BPI - Sono","0.186693953353469","0.0849558559019651","83","55","17"
"436","Dor nas pernas","BPI - Habilidade para apreciar a vida","0.0803716975745577","0.460338886494853","83","55","17"
"437","Dor nas pernas","Oswestry1_v1","0.303773189218174","0.000879209265980891","135","65","32"
"438","Dor nas pernas","Oswestry2_v1","0.203309962994889","0.027163471284477","135","65","32"
"439","Dor nas pernas","Oswestry3_v1","0.143501308764846","0.120079905697734","135","65","32"
"440","Dor nas pernas","Oswestry4_v1","0.177389521063418","0.0542729644088357","135","65","32"
"441","Dor nas pernas","Oswestry5_v1","0.145615353387578","0.114684669504572","135","65","32"
"442","Dor nas pernas","Oswestry6_v1","0.128362565646522","0.164650568475695","135","65","32"
"443","Dor nas pernas","Oswestry7_v1","0.241427108143923","0.00853642098796953","135","65","32"
"444","Dor nas pernas","Oswestry8_v1","0.144848028605628","0.116620637910415","135","65","32"
"445","Dor nas pernas","Oswestry9_v1","0.193529856431141","0.0355829482551547","135","65","32"
"446","Dor nas pernas","Oswestry10_v1","0.184876261871784","0.0447817778927855","135","65","32"
"447","Dor nas pernas","Somatoria_Owestry","0.20008446998309","0.0297287089490044","135","65","32"
"448","Dor nas pernas","Ord_RMDQ","0.193093838292353","0.109311239729592","80","38","17"
"449","Dor nas pernas","SF12_M1_1_v1","0.175436318890979","0.0570062549426268","135","65","32"
"450","Dor nas pernas","SF12_M1_2_v1","-0.281403327431296","0.0021022766617637","135","65","32"
"451","Dor nas pernas","SF12_M1_3_v1","-0.303847167695474","0.000876584117878658","135","65","32"
"452","Dor nas pernas","SF12_M1_4_v1","-0.247317437255184","0.00702975440189783","135","65","32"
"453","Dor nas pernas","SF12_M1_5_v1","-0.25899730308259","0.00472402886328224","135","65","32"
"454","Dor nas pernas","SF12_M1_6_v1","-0.250702203326543","0.0062756016500596","135","65","32"
"455","Dor nas pernas","SF12_M1_7_v1","-0.287860664577196","0.001645380031211","135","65","32"
"456","Dor nas pernas","SF12_M1_8_v1","0.20989296401957","0.0225113468142339","135","65","32"
"457","Dor nas pernas","SF12_M1_9_v1","-0.299169045682445","0.00105756285168483","135","65","32"
